Client,SKU,Nama Produk,MODEL,WARNA,SIZE,Kategori,HPP Bahan,Upah Cutting,Upah Jahit,Upah Lubang-Kancing,Upah Buang Benang,Upah QC,Upah Steam,Upah Packing,oprasional Rumah,Oprasional Listrik,Oprasional Sehari-hari,Uang makan,Variasi,Karet,Tali,Stoper,Mata itik,Sleting Topi,Sleting Saku,Sleting Badan,Kain Keras,Kain saku,Kancing,Puring,Benang,Harga Jual
Elyasr Kids,ely147,Abudzar Grey x Black - S,Abudzar,Grey x Black,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely148,Abudzar Grey x Black - M,Abudzar,Grey x Black,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely149,Abudzar Grey x Black - L,Abudzar,Grey x Black,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely150,Abudzar Grey x Black - XL,Abudzar,Grey x Black,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely151,Abudzar Grey x Black - XXL,Abudzar,Grey x Black,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely152,Abudzar Grey x Black - XXXL,Abudzar,Grey x Black,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely153,Abudzar White X Grey - S,Abudzar,White X Grey,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely154,Abudzar White X Grey - M,Abudzar,White X Grey,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely155,Abudzar White X Grey - L,Abudzar,White X Grey,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely156,Abudzar White X Grey - XL,Abudzar,White X Grey,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely157,Abudzar White X Grey - XXL,Abudzar,White X Grey,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely158,Abudzar White X Grey - XXXL,Abudzar,White X Grey,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely159,Abudzar Navy x SkyBlue - S,Abudzar,Navy x SkyBlue,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely160,Abudzar Navy x SkyBlue - M,Abudzar,Navy x SkyBlue,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely161,Abudzar Navy x SkyBlue - L,Abudzar,Navy x SkyBlue,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely162,Abudzar Navy x SkyBlue - XL,Abudzar,Navy x SkyBlue,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely163,Abudzar Navy x SkyBlue - XXL,Abudzar,Navy x SkyBlue,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely164,Abudzar Navy x SkyBlue - XXXL,Abudzar,Navy x SkyBlue,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely165,Abudzar Black X Maroon - S,Abudzar,Black X Maroon,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely166,Abudzar Black X Maroon - M,Abudzar,Black X Maroon,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely167,Abudzar Black X Maroon - L,Abudzar,Black X Maroon,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely168,Abudzar Black X Maroon - XL,Abudzar,Black X Maroon,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely169,Abudzar Black X Maroon - XXL,Abudzar,Black X Maroon,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely170,Abudzar Black X Maroon - XXXL,Abudzar,Black X Maroon,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely171,Abudzar Black X Mustard - S,Abudzar,Black X Mustard,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely172,Abudzar Black X Mustard - M,Abudzar,Black X Mustard,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely173,Abudzar Black X Mustard - L,Abudzar,Black X Mustard,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely174,Abudzar Black X Mustard - XL,Abudzar,Black X Mustard,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely175,Abudzar Black X Mustard - XXL,Abudzar,Black X Mustard,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely176,Abudzar Black X Mustard - XXXL,Abudzar,Black X Mustard,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely177,Abudzar Black x Grey - S,Abudzar,Black x Grey,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely178,Abudzar Black x Grey - M,Abudzar,Black x Grey,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely179,Abudzar Black x Grey - L,Abudzar,Black x Grey,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely180,Abudzar Black x Grey - XL,Abudzar,Black x Grey,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely181,Abudzar Black x Grey - XXL,Abudzar,Black x Grey,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely182,Abudzar Black x Grey - XXXL,Abudzar,Black x Grey,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely684,Abudzar Dark B x Light B - M,Abudzar,Dark B x Light B,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely685,Abudzar Dark B x Light B - L,Abudzar,Dark B x Light B,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely686,Abudzar Dark B x Light B - XL,Abudzar,Dark B x Light B,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely289,Airflow Black - S,Airflow,Black,S,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely290,Airflow Black - M,Airflow,Black,M,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely291,Airflow Black - L,Airflow,Black,L,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely292,Airflow Black - XL,Airflow,Black,XL,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely293,Airflow Black - XXL,Airflow,Black,XXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely294,Airflow Black - XXXL,Airflow,Black,XXXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely295,Airflow Light brown - S,Airflow,Light brown,S,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely296,Airflow Light brown - M,Airflow,Light brown,M,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely297,Airflow Light brown - L,Airflow,Light brown,L,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely298,Airflow Light brown - XL,Airflow,Light brown,XL,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely299,Airflow Light brown - XXL,Airflow,Light brown,XXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely300,Airflow Light brown - XXXL,Airflow,Light brown,XXXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely301,Airflow Skyblue - S,Airflow,Skyblue,S,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely302,Airflow Skyblue - M,Airflow,Skyblue,M,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely303,Airflow Skyblue - L,Airflow,Skyblue,L,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely304,Airflow Skyblue - XL,Airflow,Skyblue,XL,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely305,Airflow Skyblue - XXL,Airflow,Skyblue,XXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely306,Airflow Skyblue - XXXL,Airflow,Skyblue,XXXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely307,Airflow Tobacco - S,Airflow,Tobacco,S,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely308,Airflow Tobacco - M,Airflow,Tobacco,M,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely309,Airflow Tobacco - L,Airflow,Tobacco,L,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely310,Airflow Tobacco - XL,Airflow,Tobacco,XL,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely311,Airflow Tobacco - XXL,Airflow,Tobacco,XXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely312,Airflow Tobacco - XXXL,Airflow,Tobacco,XXXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely313,Airflow Khaki - S,Airflow,Khaki,S,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely314,Airflow Khaki - M,Airflow,Khaki,M,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely315,Airflow Khaki - L,Airflow,Khaki,L,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely316,Airflow Khaki - XL,Airflow,Khaki,XL,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely317,Airflow Khaki - XXL,Airflow,Khaki,XXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely318,Airflow Khaki - XXXL,Airflow,Khaki,XXXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely319,Airflow Navy - S,Airflow,navy,S,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely320,Airflow Navy - M,Airflow,navy,M,Koko ,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,84012
Elyasr Kids,ely321,Airflow Navy - L,Airflow,navy,L,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely322,Airflow Navy - XL,Airflow,navy,XL,Koko ,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,86221
Elyasr Kids,ely323,Airflow Navy - XXL,Airflow,navy,XXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely324,Airflow Navy - XXXL,Airflow,navy,XXXL,Koko ,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,0,2000,1500,800,500,0,6000,6250,0,0,0,8500,1000,88000
Elyasr Kids,ely928,Airflow Dewasa Skyblue - M,Airflow Dewasa,Skyblue,M,Koko ,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely929,Airflow Dewasa Skyblue - XL,Airflow Dewasa,Skyblue,XL,Koko ,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely930,Airflow Dewasa Skyblue - XXL,Airflow Dewasa,Skyblue,XXL,Koko ,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely931,Airflow Dewasa Black - M,Airflow Dewasa,Black,M,Koko ,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely117,Alfarghani Black x Grey - S,Alfarghani,Black x Grey,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely118,Alfarghani Black x Grey - M,Alfarghani,Black x Grey,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely119,Alfarghani Black x Grey - L,Alfarghani,Black x Grey,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely120,Alfarghani Black x Grey - XL,Alfarghani,Black x Grey,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely121,Alfarghani Black x Grey - XXL,Alfarghani,Black x Grey,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely122,Alfarghani Black x Grey - XXXL,Alfarghani,Black x Grey,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely123,Alfarghani Black x Maroon - S,Alfarghani,Black x Maroon,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely124,Alfarghani Black x Maroon - M,Alfarghani,Black x Maroon,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely125,Alfarghani Black x Maroon - L,Alfarghani,Black x Maroon,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely126,Alfarghani Black x Maroon - XL,Alfarghani,Black x Maroon,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely127,Alfarghani Black x Maroon - XXL,Alfarghani,Black x Maroon,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely128,Alfarghani Black x Maroon - XXXL,Alfarghani,Black x Maroon,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely129,Alfarghani Maroon x Black - S,Alfarghani,Maroon x Black,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely130,Alfarghani Maroon x Black - M,Alfarghani,Maroon x Black,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely131,Alfarghani Maroon x Black - L,Alfarghani,Maroon x Black,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely132,Alfarghani Maroon x Black - XL,Alfarghani,Maroon x Black,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely133,Alfarghani Maroon x Black - XXL,Alfarghani,Maroon x Black,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely134,Alfarghani Maroon x Black - XXXL,Alfarghani,Maroon x Black,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely135,Alfarghani Navy x Sky Blue - S,Alfarghani,Navy x Sky Blue,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely136,Alfarghani Navy x Sky Blue - M,Alfarghani,Navy x Sky Blue,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely137,Alfarghani Navy x Sky Blue - L,Alfarghani,Navy x Sky Blue,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely138,Alfarghani Navy x Sky Blue - XL,Alfarghani,Navy x Sky Blue,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely139,Alfarghani Navy x Sky Blue - XXL,Alfarghani,Navy x Sky Blue,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely140,Alfarghani Navy x Sky Blue - XXXL,Alfarghani,Navy x Sky Blue,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely141,Alfarghani Mustard x Navy - S,Alfarghani,Mustard x Navy,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely142,Alfarghani Mustard x Navy - M,Alfarghani,Mustard x Navy,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely143,Alfarghani Mustard x Navy - L,Alfarghani,Mustard x Navy,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely144,Alfarghani Mustard x Navy - XL,Alfarghani,Mustard x Navy,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely145,Alfarghani Mustard x Navy - XXL,Alfarghani,Mustard x Navy,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely146,Alfarghani Mustard x Navy - XXXL,Alfarghani,Mustard x Navy,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely687,Alfarghani Maroon x White - S,Alfarghani,Maroon x White,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely688,Alfarghani Maroon x White - M,Alfarghani,Maroon x White,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely689,Alfarghani Maroon x White - L,Alfarghani,Maroon x White,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely690,Alfarghani Maroon x White - XL,Alfarghani,Maroon x White,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely691,Alfarghani Maroon x White - XXXL,Alfarghani,Maroon x White,XXXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely692,Alfarghani Brown x Grey - S,Alfarghani,Brown x Grey,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely693,Alfarghani Brown x Grey - M,Alfarghani,Brown x Grey,M,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely694,Alfarghani Brown x Grey - L,Alfarghani,Brown x Grey,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely695,Alfarghani Brown x Grey - XL,Alfarghani,Brown x Grey,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely696,Alfarghani Brown x Grey - XXL,Alfarghani,Brown x Grey,XXL,Koko ,18240,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,49640
Elyasr Kids,ely697,Alfarghani Brown x Navy - S,Alfarghani,Brown x Navy,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
Elyasr Kids,ely698,Alfarghani Brown x Navy - L,Alfarghani,Brown x Navy,L,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely699,Alfarghani Brown x Navy - XL,Alfarghani,Brown x Navy,XL,Koko ,16150,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,47209
Elyasr Kids,ely932,Alfarghani Grey x White - S,Alfarghani,Grey x White,S,Koko ,15200,2000,12000,1050,350,250,400,150,1500,1000,1000,1500,0,0,0,0,0,0,0,0,750,0,1500,,1500,46105
